"card_present_flag","account","txn_description","first_name","balance","date","gender","age","merchant_suburb","merchant_state","amount","customer_id","Tstamp"
"0","ACC-1516130869","POS","Jessica",2927.13,2018-10-26,"F",21,"Darwin City","NT",8.61,"CUS-325142416",2018-10-26 23:59:36
"1","ACC-1443681913","SALES-POS","Ryan",5105.8,2018-10-27,"M",31,"Hornsby","NSW",43.96,"CUS-3129499595",2018-10-27 00:42:36
"1","ACC-1496451953","POS","Ricky",22261.1,2018-10-27,"M",43,"Moonee Ponds","VIC",18.47,"CUS-3142625864",2018-10-27 01:14:17
"1","ACC-80388494","POS","Dustin",7059.5,2018-10-27,"M",28,"Chadstone","VIC",28.47,"CUS-1140341822",2018-10-27 01:38:05
"1","ACC-1222300524","POS","Michael",2129.24,2018-10-27,"M",38,"Manly","NSW",10.04,"CUS-2142601169",2018-10-27 02:02:29
"1","ACC-1799207998","POS","Susan",10421.37,2018-10-27,"F",20,"Maroubra","NSW",31.44,"CUS-164374203",2018-10-27 02:33:44
"1","ACC-2890243754","POS","Joseph",2612.87,2018-10-27,"M",37,"Notting Hill","VIC",11.98,"CUS-2695611575",2018-10-27 03:05:42
"0","ACC-3233697971","POS","Robin",14152.68,2018-10-27,"F",34,"Liverpool","NSW",11.91,"CUS-1147642491",2018-10-27 03:41:25
"1","ACC-3100725361","POS","Ronald",10726.33,2018-10-27,"M",25,"Cairns City","QLD",11.37,"CUS-2178051368",2018-10-27 04:10:12
"1","ACC-182446574","POS","Tonya",11531.77,2018-10-27,"F",27,"Ellenbrook","WA",21.54,"CUS-3026014945",2018-10-27 04:31:29
"1","ACC-1890605467","POS","Alexander",22040.2,2018-10-27,"M",38,"Waterloo","NSW",5.23,"CUS-1478398256",2018-10-27 04:52:45
"1","ACC-3233697971","POS","Robin",14114.6,2018-10-27,"F",34,"Hawthorn","VIC",38.08,"CUS-1147642491",2018-10-27 06:24:59
"1","ACC-1710017148","POS","Michelle",17152.12,2018-10-27,"F",19,"Sydney","NSW",6.46,"CUS-883482547",2018-10-27 07:24:09
"1","ACC-574997646","SALES-POS","Mackenzie",6467.55,2018-10-27,"F",18,"Vasse","WA",39.19,"CUS-586638664",2018-10-27 08:01:39
"1","ACC-354106658","SALES-POS","Christine",23394.31,2018-10-27,"F",39,"Penrith","NSW",35.08,"CUS-2376382098",2018-10-27 08:13:34
"1","ACC-3689607373","POS","Virginia",8889.23,2018-10-27,"F",20,"Perth","WA",25.63,"CUS-127297539",2018-10-27 08:25:28
"1","ACC-1903037542","POS","Jeffrey",5544.46,2018-10-27,"M",30,"South Brisbane","QLD",8.37,"CUS-860700529",2018-10-27 08:37:22
"0","ACC-559365433","POS","Mary",4646.49,2018-10-27,"F",64,"Wagga Wagga","NSW",10.32,"CUS-1654129794",2018-10-27 08:49:17
"1","ACC-559365433","POS","Mary",4596.55,2018-10-27,"F",64,"Brandon","QLD",49.94,"CUS-1654129794",2018-10-27 09:00:52
"1","ACC-4258502723","POS","Kimberly",4653.26,2018-10-27,"F",24,"South Yarra","VIC",14.16,"CUS-3378712515",2018-10-27 09:09:33
"1","ACC-182446574","POS","Tonya",11499.25,2018-10-27,"F",27,"Hawker","SA",32.52,"CUS-3026014945",2018-10-27 09:18:15
"1","ACC-2171593283","SALES-POS","Fernando",17430.24,2018-10-27,"M",19,"Corowa","NSW",21.76,"CUS-2317998716",2018-10-27 09:26:57
"1","ACC-2673069055","SALES-POS","Richard",11757.93,2018-10-27,"M",24,"Shailer Park","QLD",32.75,"CUS-51506836",2018-10-27 09:35:39
"1","ACC-182446574","SALES-POS","Tonya",11480.6,2018-10-27,"F",27,"Gloucester","NSW",18.65,"CUS-3026014945",2018-10-27 09:44:20
"1","ACC-2528867619","POS","Abigail",21167.9,2018-10-27,"F",40,"Broadview","SA",22.24,"CUS-2505971401",2018-10-27 09:53:02
"1","ACC-966140392","SALES-POS","Joseph",12305.17,2018-10-27,"M",21,"Hammondville","NSW",39.17,"CUS-537508723",2018-10-27 10:04:20
"1","ACC-37709441","SALES-POS","Charles",20046.76,2018-10-27,"M",18,"Allora","QLD",6.11,"CUS-3336454548",2018-10-27 10:26:05
"1","ACC-80388494","POS","Dustin",6932.75,2018-10-27,"M",28,"Springvale","VIC",30.75,"CUS-1140341822",2018-10-27 10:47:49
"1","ACC-966140392","SALES-POS","Joseph",12283.36,2018-10-27,"M",21,"Sandy Bay","TAS",21.81,"CUS-537508723",2018-10-27 11:03:36
"1","ACC-2890243754","SALES-POS","Joseph",2602.59,2018-10-27,"M",37,"Southport","QLD",10.28,"CUS-2695611575",2018-10-27 11:11:48
"1","ACC-414431115","SALES-POS","Amy",6923.11,2018-10-27,"F",43,"Mansfield","VIC",25.98,"CUS-2599279756",2018-10-27 11:19:59
"0","ACC-1608363396","SALES-POS","Robert",9241.59,2018-10-27,"M",20,"Kings Langley","NSW",43.38,"CUS-2688605418",2018-10-27 11:28:11
"1","ACC-1217063613","POS","Kimberly",8864.02,2018-10-27,"F",27,"Malvern","VIC",41.75,"CUS-1739931018",2018-10-27 11:36:23
"1","ACC-3954677887","POS","Ruth",8817.18,2018-10-27,"F",47,"Tuncurry","NSW",46.09,"CUS-3716701010",2018-10-27 11:44:35
"1","ACC-354106658","POS","Christine",23345.26,2018-10-27,"F",39,"Ryde","NSW",49.05,"CUS-2376382098",2018-10-27 11:52:47
"1","ACC-2681137560","SALES-POS","Nathaniel",13495.41,2018-10-27,"M",31,"Liverpool","NSW",13.63,"CUS-2083971310",2018-10-27 12:02:08
"1","ACC-1349834573","POS","Matthew",18437.5,2018-10-27,"M",39,"Saint Kilda","VIC",15.41,"CUS-1790886359",2018-10-27 12:19:59
"1","ACC-182446574","SALES-POS","Tonya",11259.01,2018-10-27,"F",27,"Scarborough","WA",27.59,"CUS-3026014945",2018-10-27 12:37:51
"0","ACC-1710017148","POS","Michelle",17127.13,2018-10-27,"F",19,"Lane Cove","NSW",24.99,"CUS-883482547",2018-10-27 12:55:42
"1","ACC-414431115","SALES-POS","Amy",6892.52,2018-10-27,"F",43,"Sydney","NSW",30.59,"CUS-2599279756",2018-10-27 13:14:04
"1","ACC-354106658","POS","Christine",23332.96,2018-10-27,"F",39,"Kogarah","NSW",12.3,"CUS-2376382098",2018-10-27 13:32:35
"0","ACC-559365433","SALES-POS","Mary",4572.32,2018-10-27,"F",64,"Wagga Wagga","NSW",24.23,"CUS-1654129794",2018-10-27 13:51:06
"1","ACC-2673069055","POS","Richard",11745.07,2018-10-27,"M",24,"Cleveland","QLD",12.86,"CUS-51506836",2018-10-27 14:04:28
"1","ACC-854938045","SALES-POS","James",13584.7,2018-10-27,"M",28,"Armadale","VIC",59.98,"CUS-4023861240",2018-10-27 14:13:06
"1","ACC-2673069055","SALES-POS","Richard",11717.38,2018-10-27,"M",24,"Newtown","QLD",27.69,"CUS-51506836",2018-10-27 14:21:43
"1","ACC-154431271","POS","Lori",3334.91,2018-10-27,"F",18,"Browns Plains","QLD",8.41,"CUS-3702001629",2018-10-27 14:30:20
"0","ACC-414431115","POS","Amy",6842.16,2018-10-27,"F",43,"Mansfield","VIC",50.36,"CUS-2599279756",2018-10-27 14:38:57
"1","ACC-2890243754","POS","Joseph",2587.22,2018-10-27,"M",37,"Mermaid Waters","QLD",15.37,"CUS-2695611575",2018-10-27 14:47:35
"0","ACC-80388494","POS","Dustin",6926.08,2018-10-27,"M",28,"Lilydale","VIC",6.67,"CUS-1140341822",2018-10-27 14:56:12
"1","ACC-1903037542","SALES-POS","Jeffrey",5532.07,2018-10-27,"M",30,"Fortitude Valley","QLD",12.39,"CUS-860700529",2018-10-27 15:06:17
"1","ACC-1903037542","SALES-POS","Jeffrey",5527.84,2018-10-27,"M",30,"Mount Gravatt East","QLD",4.23,"CUS-860700529",2018-10-27 15:17:31
"1","ACC-2673069055","POS","Richard",11705.42,2018-10-27,"M",24,"Toowoomba City","QLD",11.96,"CUS-51506836",2018-10-27 15:28:45
"1","ACC-1516130869","POS","Jessica",2905.78,2018-10-27,"F",21,"Darwin City","NT",21.35,"CUS-325142416",2018-10-27 15:39:59
"0","ACC-38923874","POS","Ryan",44976.07,2018-10-27,"M",38,"Chatswood","NSW",55.95,"CUS-3249305314",2018-10-27 15:51:14
"1","ACC-3954677887","POS","Ruth",8804.67,2018-10-27,"F",47,"Perth","WA",12.51,"CUS-3716701010",2018-10-27 16:03:43
"1","ACC-1443681913","POS","Ryan",5076.74,2018-10-27,"M",31,"Petersham","NSW",29.06,"CUS-3129499595",2018-10-27 16:20:40
"1","ACC-958000567","SALES-POS","Sandra",9612.49,2018-10-27,"F",34,"Bakewell","NT",33.23,"CUS-4142663097",2018-10-27 16:37:37
"1","ACC-2528867619","SALES-POS","Abigail",21134.17,2018-10-27,"F",40,"Nowra","NSW",33.73,"CUS-2505971401",2018-10-27 16:54:34
"1","ACC-2650850707","SALES-POS","Brian",117141.35,2018-10-27,"M",42,"Blackwater","QLD",34.76,"CUS-2819545904",2018-10-27 17:06:32
"1","ACC-1344825761","POS","Sarah",24179.13,2018-10-27,"F",46,"Melbourne","VIC",57.1,"CUS-1499065773",2018-10-27 17:16:09
"0","ACC-964839203","SALES-POS","Michael",42618.25,2018-10-27,"M",21,"Dederang","VIC",24.67,"CUS-2059096722",2018-10-27 17:25:46
"1","ACC-966140392","POS","Joseph",12272.29,2018-10-27,"M",21,"Hobart","TAS",11.07,"CUS-537508723",2018-10-27 17:35:23
"1","ACC-354106658","SALES-POS","Christine",23328,2018-10-27,"F",39,"Clare","SA",4.96,"CUS-2376382098",2018-10-27 17:44:59
"0","ACC-1443681913","SALES-POS","Ryan",5068.25,2018-10-27,"M",31,"Mascot","NSW",8.49,"CUS-3129499595",2018-10-27 17:54:36
"1","ACC-414431115","SALES-POS","Amy",6821.32,2018-10-27,"F",43,"Maryborough","VIC",20.84,"CUS-2599279756",2018-10-27 18:09:33
"1","ACC-4258502723","SALES-POS","Kimberly",4637.77,2018-10-27,"F",24,"Kensington","VIC",15.49,"CUS-3378712515",2018-10-27 18:31:18
"0","ACC-3771436525","SALES-POS","Derek",7715.69,2018-10-27,"M",20,"Malvern","VIC",0.1,"CUS-3325710106",2018-10-27 18:53:02
"0","ACC-4274272854","SALES-POS","Timothy",9832.66,2018-10-27,"M",20,"Burnley","VIC",4.54,"CUS-2484453271",2018-10-27 19:07:28
"1","ACC-182446574","POS","Tonya",11236.38,2018-10-27,"F",27,"Rainbow Flat","NSW",22.63,"CUS-3026014945",2018-10-27 19:18:27
"1","ACC-4258502723","SALES-POS","Kimberly",4634.01,2018-10-27,"F",24,"Mount Gambier Airport","SA",3.76,"CUS-3378712515",2018-10-27 19:29:27
"0","ACC-1222300524","POS","Michael",1876.07,2018-10-27,"M",38,"Kadina","SA",24.17,"CUS-2142601169",2018-10-27 19:40:26
"1","ACC-3771436525","SALES-POS","Derek",7677.07,2018-10-27,"M",20,"Macleod","VIC",38.62,"CUS-3325710106",2018-10-27 19:51:25
"1","ACC-414431115","SALES-POS","Amy",6611.61,2018-10-27,"F",43,"Castlemaine","VIC",20.71,"CUS-2599279756",2018-10-27 20:01:28
"0","ACC-3771436525","SALES-POS","Derek",7655.62,2018-10-27,"M",20,"Melbourne","VIC",21.45,"CUS-3325710106",2018-10-27 20:08:11
"0","ACC-182446574","POS","Tonya",11218.15,2018-10-27,"F",27,"Cannington","WA",18.23,"CUS-3026014945",2018-10-27 20:14:53
"1","ACC-2305712452","POS","Debra",6925.22,2018-10-27,"F",18,"Albany","WA",25.2,"CUS-1842679196",2018-10-27 20:21:36
"0","ACC-4258502723","SALES-POS","Kimberly",4627.41,2018-10-27,"F",24,"Parkville","VIC",6.6,"CUS-3378712515",2018-10-27 20:28:19
"1","ACC-2776252858","SALES-POS","Kristin",9022.7,2018-10-27,"F",43,"Saint Albans","VIC",9.06,"CUS-4123612273",2018-10-27 20:35:02
"1","ACC-414431115","SALES-POS","Amy",6585.45,2018-10-27,"F",43,"Castlemaine","VIC",26.16,"CUS-2599279756",2018-10-27 20:41:44
"1","ACC-2776252858","POS","Kristin",9009.06,2018-10-27,"F",43,"Southbank","VIC",13.64,"CUS-4123612273",2018-10-27 20:48:27
"1","ACC-4274272854","POS","Timothy",9824.06,2018-10-27,"M",20,"Melbourne","VIC",8.6,"CUS-2484453271",2018-10-27 20:55:10
"1","ACC-3481401842","SALES-POS","Tiffany",9172.32,2018-10-27,"F",25,"Gilgandra","NSW",34.82,"CUS-1669695324",2018-10-27 21:01:17
"1","ACC-4274272854","SALES-POS","Timothy",9806.15,2018-10-27,"M",20,"Southbank","VIC",17.91,"CUS-2484453271",2018-10-27 21:05:53
"1","ACC-3233697971","POS","Robin",14076.15,2018-10-27,"F",34,"Yagoona","NSW",38.45,"CUS-1147642491",2018-10-27 21:10:30
"1","ACC-2776252858","POS","Kristin",8990.47,2018-10-27,"F",43,"Glen Waverley","VIC",18.59,"CUS-4123612273",2018-10-27 21:15:06
"0","ACC-4274272854","POS","Timothy",9783.9,2018-10-27,"M",20,"Oakleigh","VIC",22.25,"CUS-2484453271",2018-10-27 21:19:43
"1","ACC-2528867619","POS","Abigail",21105.87,2018-10-27,"F",40,"Adelaide","SA",28.3,"CUS-2505971401",2018-10-27 21:24:19
"0","ACC-4274272854","SALES-POS","Timothy",9772.35,2018-10-27,"M",20,"Melbourne","VIC",11.55,"CUS-2484453271",2018-10-27 21:28:56
"0","ACC-2776252858","POS","Kristin",8973.4,2018-10-27,"F",43,"Surrey Hills","VIC",17.07,"CUS-4123612273",2018-10-27 21:33:32
"1","ACC-4274272854","SALES-POS","Timothy",9759.48,2018-10-27,"M",20,"North Melbourne","VIC",12.87,"CUS-2484453271",2018-10-27 21:38:09
"1","ACC-3771436525","SALES-POS","Derek",7645.4,2018-10-27,"M",20,"Hampton","VIC",10.22,"CUS-3325710106",2018-10-27 21:42:45
"0","ACC-854938045","SALES-POS","James",13502.43,2018-10-27,"M",28,"Bruthen","VIC",33.27,"CUS-4023861240",2018-10-27 21:47:22
"1","ACC-2673069055","POS","Richard",11691.71,2018-10-27,"M",24,"Alexandra Hills","QLD",13.71,"CUS-51506836",2018-10-27 21:51:58
"1","ACC-2528867619","POS","Abigail",21041.86,2018-10-27,"F",40,"Nowra North","NSW",64.01,"CUS-2505971401",2018-10-27 21:56:35
"1","ACC-574997646","POS","Mackenzie",6404.09,2018-10-27,"F",18,"Elliston","SA",18.46,"CUS-586638664",2018-10-27 22:03:36
"1","ACC-2265520058","POS","Catherine",7419.63,2018-10-27,"F",26,"Rose Bay","NSW",15.45,"CUS-331942311",2018-10-27 22:17:29
"1","ACC-3481401842","POS","Tiffany",9163.44,2018-10-27,"F",25,"Claremont","WA",8.88,"CUS-1669695324",2018-10-27 22:31:23
"1","ACC-3771436525","SALES-POS","Derek",7631.98,2018-10-27,"M",20,"Saint Kilda","VIC",13.42,"CUS-3325710106",2018-10-27 22:45:16
"1","ACC-964839203","POS","Michael",42564.05,2018-10-27,"M",21,"Yarrawonga","VIC",54.2,"CUS-2059096722",2018-10-27 22:59:09
"1","ACC-4258502723","SALES-POS","Kimberly",4570.68,2018-10-27,"F",24,"Truganina","VIC",28.73,"CUS-3378712515",2018-10-27 23:17:44
"1","ACC-2528867619","SALES-POS","Abigail",21008.39,2018-10-27,"F",40,"Griffith","ACT",33.47,"CUS-2505971401",2018-10-27 23:36:36
"1","ACC-182446574","SALES-POS","Tonya",11185.47,2018-10-27,"F",27,"Hawker","SA",32.68,"CUS-3026014945",2018-10-27 23:55:28
"1","ACC-3233697971","SALES-POS","Robin",14008.32,2018-10-28,"F",34,"Sydney","NSW",67.83,"CUS-1147642491",2018-10-28 00:47:29
"1","ACC-4258502723","SALES-POS","Kimberly",4536.09,2018-10-28,"F",24,"Cairns City","QLD",34.59,"CUS-3378712515",2018-10-28 01:15:41
"1","ACC-1222300524","POS","Michael",1630.03,2018-10-28,"M",38,"Panania","NSW",246.04,"CUS-2142601169",2018-10-28 01:35:17
"0","ACC-3827517394","SALES-POS","Craig",47347.88,2018-10-28,"M",28,"Kings Langley","NSW",25.49,"CUS-2663907001",2018-10-28 01:54:54
"0","ACC-966140392","POS","Joseph",12251.62,2018-10-28,"M",21,"Frankston","VIC",20.67,"CUS-537508723",2018-10-28 02:14:47
"0","ACC-240804743","SALES-POS","Kenneth",20605.02,2018-10-28,"M",29,"Piccadilly","WA",37.22,"CUS-261674136",2018-10-28 02:34:47
"1","ACC-966140392","POS","Joseph",12144.28,2018-10-28,"M",21,"Melbourne","VIC",107.34,"CUS-537508723",2018-10-28 02:54:47
"1","ACC-2776252858","SALES-POS","Kristin",8952.25,2018-10-28,"F",43,"Doncaster","VIC",21.15,"CUS-4123612273",2018-10-28 03:27:24
"1","ACC-1598451071","POS","Diana",1611.01,2018-10-28,"F",26,"Leinster","WA",9.99,"CUS-2487424745",2018-10-28 04:03:44
"1","ACC-966140392","SALES-POS","Joseph",12129.61,2018-10-28,"M",21,"Tarneit","VIC",14.67,"CUS-537508723",2018-10-28 04:34:59
"1","ACC-2776252858","SALES-POS","Kristin",8918.96,2018-10-28,"F",43,"Brookvale","NSW",33.29,"CUS-4123612273",2018-10-28 05:39:59
"1","ACC-2305712452","SALES-POS","Debra",6915.89,2018-10-28,"F",18,"Adelaide","SA",9.33,"CUS-1842679196",2018-10-28 07:09:35
"0","ACC-1710017148","SALES-POS","Michelle",16920.1,2018-10-28,"F",19,"Alexandria","NSW",47.03,"CUS-883482547",2018-10-28 07:49:35
"1","ACC-182446574","POS","Tonya",11163.02,2018-10-28,"F",27,"Booragoon","WA",22.45,"CUS-3026014945",2018-10-28 08:14:47
"1","ACC-1344825761","SALES-POS","Sarah",24069.89,2018-10-28,"F",46,"Maroubra","NSW",81.24,"CUS-1499065773",2018-10-28 08:34:47
"1","ACC-2890243754","POS","Joseph",2579.36,2018-10-28,"M",37,"Mermaid Beach","QLD",7.86,"CUS-2695611575",2018-10-28 08:54:47
"0","ACC-1683215619","POS","Barry",11204.2,2018-10-28,"M",38,"Nowra","NSW",23.29,"CUS-1604596597",2018-10-28 09:09:08
"1","ACC-2776252858","SALES-POS","Kristin",8595.21,2018-10-28,"F",43,"Chirnside Park","VIC",323.75,"CUS-4123612273",2018-10-28 09:21:28
"1","ACC-1710017148","SALES-POS","Michelle",16898.37,2018-10-28,"F",19,"Cronulla","NSW",21.73,"CUS-883482547",2018-10-28 09:33:49
"1","ACC-559365433","SALES-POS","Mary",4531.73,2018-10-28,"F",64,"Springvale","VIC",10.59,"CUS-1654129794",2018-10-28 09:46:10
"0","ACC-3100725361","POS","Ronald",10690.27,2018-10-28,"M",25,"Jerilderie","NSW",36.06,"CUS-2178051368",2018-10-28 09:58:31
"1","ACC-2673069055","POS","Richard",11679.99,2018-10-28,"M",24,"Collingwood","QLD",11.72,"CUS-51506836",2018-10-28 10:07:16
"1","ACC-3941181087","SALES-POS","Paul",14263.53,2018-10-28,"M",25,"Cunderdin","WA",25.55,"CUS-3989008654",2018-10-28 10:15:32
"1","ACC-1598451071","SALES-POS","Diana",1597.59,2018-10-28,"F",26,"Helensvale","QLD",13.42,"CUS-2487424745",2018-10-28 10:23:48
"1","ACC-4065652575","POS","Lucas",14967.33,2018-10-28,"M",21,"Baldivis","WA",24.53,"CUS-1117979751",2018-10-28 10:32:03
"1","ACC-574997646","POS","Mackenzie",6369.6,2018-10-28,"F",18,"Belrose","NSW",34.49,"CUS-586638664",2018-10-28 10:40:19
"0","ACC-2673069055","POS","Richard",11665.68,2018-10-28,"M",24,"Capalaba","QLD",14.31,"CUS-51506836",2018-10-28 10:48:35
"1","ACC-3481401842","POS","Tiffany",9149.66,2018-10-28,"F",25,"Taree","NSW",13.78,"CUS-1669695324",2018-10-28 10:56:51
"1","ACC-2249586092","SALES-POS","Edward",12161.43,2018-10-28,"M",19,"Mirrabooka","WA",67.52,"CUS-443776336",2018-10-28 11:05:15
"1","ACC-1799207998","SALES-POS","Susan",10146.41,2018-10-28,"F",20,"Sydney","NSW",244.96,"CUS-164374203",2018-10-28 11:13:43
"1","ACC-3233697971","SALES-POS","Robin",13910.11,2018-10-28,"F",34,"Sydney","NSW",98.21,"CUS-1147642491",2018-10-28 11:22:12
"1","ACC-3689607373","POS","Virginia",8872.02,2018-10-28,"F",20,"Sydney","NSW",17.21,"CUS-127297539",2018-10-28 11:30:40
"1","ACC-154431271","POS","Lori",3318.91,2018-10-28,"F",18,"Chermside","QLD",16,"CUS-3702001629",2018-10-28 11:39:09
"1","ACC-1344825761","SALES-POS","Sarah",24044.76,2018-10-28,"F",46,"Carlingford","NSW",25.13,"CUS-1499065773",2018-10-28 11:47:37
"1","ACC-1799207998","POS","Susan",10133.03,2018-10-28,"F",20,"West Pennant Hills","NSW",13.38,"CUS-164374203",2018-10-28 11:56:06
"1","ACC-4065652575","POS","Lucas",14959.59,2018-10-28,"M",21,"Windsor Gardens","SA",7.74,"CUS-1117979751",2018-10-28 12:09:28
"1","ACC-1598451071","POS","Diana",1580.04,2018-10-28,"F",26,"Nerang","QLD",17.55,"CUS-2487424745",2018-10-28 12:27:01
"1","ACC-3481401842","SALES-POS","Tiffany",9141.46,2018-10-28,"F",25,"Kelmscott","WA",8.2,"CUS-1669695324",2018-10-28 12:44:33
"1","ACC-4065652575","SALES-POS","Lucas",14953.7,2018-10-28,"M",21,"Perth","WA",5.89,"CUS-1117979751",2018-10-28 13:02:10
"1","ACC-1683215619","SALES-POS","Barry",11172.86,2018-10-28,"M",38,"Mitchell Park","SA",31.34,"CUS-1604596597",2018-10-28 13:20:21
"0","ACC-2890243754","SALES-POS","Joseph",2569.32,2018-10-28,"M",37,"Benowa","QLD",10.04,"CUS-2695611575",2018-10-28 13:38:32
"1","ACC-1598451071","SALES-POS","Diana",1575.74,2018-10-28,"F",26,"Bundall","QLD",4.3,"CUS-2487424745",2018-10-28 13:56:43
"1","ACC-3941181087","SALES-POS","Paul",14242.69,2018-10-28,"M",25,"Taree","NSW",20.84,"CUS-3989008654",2018-10-28 14:07:35
"0","ACC-1598451071","POS","Diana",1570.5,2018-10-28,"F",26,"New Farm","QLD",5.24,"CUS-2487424745",2018-10-28 14:16:51
"0","ACC-3941181087","SALES-POS","Paul",14225.95,2018-10-28,"M",25,"Innaloo","WA",16.74,"CUS-3989008654",2018-10-28 14:26:06
"1","ACC-80388494","POS","Dustin",6917.04,2018-10-28,"M",28,"Ashburton","VIC",9.04,"CUS-1140341822",2018-10-28 14:35:22
"0","ACC-182446574","POS","Tonya",11157.47,2018-10-28,"F",27,"Midland","WA",5.55,"CUS-3026014945",2018-10-28 14:44:37
"1","ACC-966140392","SALES-POS","Joseph",12119.88,2018-10-28,"M",21,"Melbourne","VIC",9.73,"CUS-537508723",2018-10-28 14:53:53
"1","ACC-1443681913","SALES-POS","Ryan",5013.52,2018-10-28,"M",31,"Bondi Junction","NSW",54.73,"CUS-3129499595",2018-10-28 15:03:34
"1","ACC-2673069055","SALES-POS","Richard",11656.91,2018-10-28,"M",24,"Springfield Lakes","QLD",8.77,"CUS-51506836",2018-10-28 15:14:06
"0","ACC-3941181087","POS","Paul",14211.14,2018-10-28,"M",25,"Perth","WA",14.81,"CUS-3989008654",2018-10-28 15:24:37
"1","ACC-966140392","SALES-POS","Joseph",12096.19,2018-10-28,"M",21,"Frankston","VIC",23.69,"CUS-537508723",2018-10-28 15:35:09
"1","ACC-182446574","POS","Tonya",11094.45,2018-10-28,"F",27,"Alexandria","NSW",63.02,"CUS-3026014945",2018-10-28 15:45:41
"1","ACC-966140392","SALES-POS","Joseph",12082.43,2018-10-28,"M",21,"Thornbury","VIC",13.76,"CUS-537508723",2018-10-28 15:56:12
"0","ACC-3317636250","SALES-POS","Kenneth",21003.7,2018-10-28,"M",35,"Indooroopilly","QLD",24.39,"CUS-2738291516",2018-10-28 16:10:39
"1","ACC-1222300524","POS","Michael",1612.5,2018-10-28,"M",38,"Kadina","SA",17.53,"CUS-2142601169",2018-10-28 16:27:19
"1","ACC-1222300524","POS","Michael",1571.63,2018-10-28,"M",38,"Wyalong","NSW",40.87,"CUS-2142601169",2018-10-28 16:43:59
"1","ACC-414431115","POS","Amy",6578.38,2018-10-28,"F",43,"Mansfield","VIC",7.07,"CUS-2599279756",2018-10-28 17:00:22
"1","ACC-3941181087","POS","Paul",14195.61,2018-10-28,"M",25,"Rivervale","WA",15.53,"CUS-3989008654",2018-10-28 17:09:54
"1","ACC-80388494","POS","Dustin",6901.95,2018-10-28,"M",28,"Moonee Ponds","VIC",15.09,"CUS-1140341822",2018-10-28 17:19:25
"1","ACC-2673069055","SALES-POS","Richard",11632.79,2018-10-28,"M",24,"Wantirna South","VIC",24.12,"CUS-51506836",2018-10-28 17:28:57
"1","ACC-2776252858","SALES-POS","Kristin",8587.06,2018-10-28,"F",43,"Doncaster","VIC",8.15,"CUS-4123612273",2018-10-28 17:38:28
"1","ACC-414431115","POS","Amy",6561.54,2018-10-28,"F",43,"Castlemaine","VIC",16.84,"CUS-2599279756",2018-10-28 17:47:59
"1","ACC-2776252858","SALES-POS","Kristin",8553.31,2018-10-28,"F",43,"Essendon","VIC",33.75,"CUS-4123612273",2018-10-28 17:57:31
"0","ACC-80388494","POS","Dustin",6875.96,2018-10-28,"M",28,"Brighton","VIC",25.99,"CUS-1140341822",2018-10-28 18:16:49
"1","ACC-574997646","POS","Mackenzie",6349.23,2018-10-28,"F",18,"Elliston","SA",20.37,"CUS-586638664",2018-10-28 18:39:32
"1","ACC-3481401842","SALES-POS","Tiffany",9113.36,2018-10-28,"F",25,"Applecross","WA",28.1,"CUS-1669695324",2018-10-28 19:01:14
"0","ACC-2776252858","SALES-POS","Kristin",8473.61,2018-10-28,"F",43,"Moonee Ponds","VIC",79.7,"CUS-4123612273",2018-10-28 19:13:44
"1","ACC-1990648130","SALES-POS","Kaitlyn",8835.04,2018-10-28,"F",21,"Lennox Head","NSW",25.09,"CUS-809013380",2018-10-28 19:26:14
"1","ACC-2776252858","POS","Kristin",8456.72,2018-10-28,"F",43,"Croydon","VIC",16.89,"CUS-4123612273",2018-10-28 19:38:44
"1","ACC-2776252858","SALES-POS","Kristin",8438.02,2018-10-28,"F",43,"Northcote","VIC",18.7,"CUS-4123612273",2018-10-28 19:51:14
